6.597	0.040	0.308
6.597	0.040	0.308
6.597	0.040	0.308
6.597	0.036	0.308
6.597	0.036	0.308
6.598	0.038	0.308
6.598	0.038	0.308
6.598	0.036	0.309
6.598	0.036	0.309
6.598	0.038	0.308
6.598	0.038	0.308
6.598	0.038	0.309
6.598	0.038	0.309
6.598	0.036	0.309
6.598	0.036	0.309
6.599	0.036	0.310
6.599	0.036	0.310
6.599	0.036	0.310
6.599	0.036	0.310
6.599	0.038	0.309
6.599	0.038	0.309
6.599	0.038	0.309
6.599	0.038	0.309
6.599	0.038	0.310
6.599	0.038	0.310
6.600	0.038	0.310
6.600	0.038	0.310
6.600	0.038	0.310
6.600	0.038	0.310
6.600	0.040	0.310
6.600	0.040	0.310
6.600	0.036	0.309
6.600	0.036	0.309
6.600	0.036	0.311
6.600	0.036	0.311
6.601	0.038	0.311
6.601	0.038	0.311
6.601	0.038	0.310
6.601	0.038	0.310
6.601	0.036	0.310
6.601	0.036	0.310
6.601	0.038	0.311
6.601	0.038	0.311
6.601	0.038	0.311
6.601	0.038	0.311
6.602	0.038	0.311
6.602	0.038	0.311
6.602	0.040	0.311
6.602	0.040	0.311
6.602	0.038	0.311
6.602	0.038	0.311
6.602	0.038	0.311
6.602	0.038	0.311
6.602	0.036	0.311
6.602	0.036	0.311
6.603	0.038	0.312
6.603	0.038	0.312
6.603	0.040	0.312
6.603	0.040	0.312
6.603	0.038	0.312
6.603	0.038	0.312
6.603	0.038	0.312
6.603	0.038	0.312
6.603	0.040	0.312
6.603	0.040	0.312
6.604	0.036	0.312
6.604	0.036	0.312
6.604	0.038	0.312
6.604	0.038	0.312
6.604	0.036	0.312
6.604	0.036	0.312
6.604	0.036	0.312
6.604	0.036	0.312
6.604	0.038	0.313
6.604	0.038	0.313
6.605	0.038	0.313
6.605	0.038	0.313
6.605	0.038	0.313
6.605	0.038	0.313
6.605	0.040	0.313
6.605	0.040	0.313
6.605	0.038	0.313
6.605	0.038	0.313
6.605	0.036	0.313
6.605	0.036	0.313
6.606	0.036	0.313
6.606	0.036	0.313
6.606	0.038	0.313
6.606	0.038	0.313
6.606	0.038	0.314
6.606	0.038	0.314
6.606	0.036	0.314
6.606	0.036	0.314
6.606	0.038	0.314
6.606	0.038	0.314
6.607	0.036	0.315
6.607	0.036	0.315
6.607	0.036	0.315
6.607	0.036	0.315
6.607	0.040	0.316
6.607	0.040	0.316
6.607	0.036	0.315
6.607	0.036	0.315
6.607	0.038	0.315
6.607	0.038	0.315
6.608	0.036	0.315
6.608	0.036	0.315
6.608	0.036	0.316
6.608	0.036	0.316
6.608	0.036	0.316
6.608	0.036	0.316
6.608	0.038	0.316
6.608	0.038	0.316
6.608	0.036	0.316
6.608	0.036	0.316
6.609	0.036	0.316
6.609	0.036	0.316
6.609	0.038	0.316
6.609	0.038	0.316
6.609	0.036	0.316
6.609	0.036	0.316
6.609	0.038	0.317
6.609	0.038	0.317
6.609	0.036	0.317
6.609	0.036	0.317
6.610	0.038	0.317
6.610	0.038	0.317
6.610	0.036	0.317
6.610	0.036	0.317
6.610	0.038	0.318
6.610	0.038	0.318
6.610	0.036	0.318
6.610	0.036	0.318
6.610	0.038	0.317
6.610	0.038	0.317
6.611	0.036	0.319
6.611	0.036	0.319
6.611	0.036	0.318
6.611	0.036	0.318
6.611	0.036	0.320
6.611	0.036	0.320
6.611	0.036	0.319
6.611	0.036	0.319
6.611	0.036	0.320
6.611	0.036	0.320
6.612	0.036	0.320
6.612	0.036	0.320
6.612	0.036	0.320
6.612	0.036	0.320
6.612	0.038	0.320
6.612	0.038	0.320
6.612	0.036	0.320
6.612	0.036	0.320
6.612	0.038	0.320
6.612	0.038	0.320
6.613	0.036	0.320
6.613	0.036	0.320
6.613	0.038	0.320
6.613	0.038	0.320
6.613	0.036	0.320
6.613	0.036	0.320
6.613	0.038	0.320
6.613	0.038	0.320
6.613	0.036	0.321
6.613	0.036	0.321
6.614	0.038	0.321
6.614	0.038	0.321
6.614	0.036	0.321
6.614	0.036	0.321
6.614	0.038	0.321
6.614	0.038	0.321
6.614	0.038	0.321
6.614	0.038	0.321
6.614	0.038	0.322
6.614	0.038	0.322
6.615	0.038	0.323
6.615	0.038	0.323
6.615	0.036	0.323
6.615	0.036	0.323
6.615	0.038	0.323
6.615	0.038	0.323
6.615	0.036	0.323
6.615	0.036	0.323
6.615	0.034	0.323
6.615	0.034	0.323
6.616	0.036	0.323
6.616	0.036	0.323
6.616	0.038	0.323
6.616	0.038	0.323
6.616	0.038	0.324
6.616	0.038	0.324
6.616	0.038	0.324
6.616	0.038	0.324
6.616	0.038	0.324
6.616	0.038	0.324
6.617	0.036	0.324
6.617	0.036	0.324
6.617	0.038	0.324
6.617	0.038	0.324
6.617	0.036	0.324
6.617	0.036	0.324
6.617	0.038	0.324
6.617	0.038	0.324
6.617	0.036	0.324
6.617	0.036	0.324
6.618	0.038	0.324
6.618	0.038	0.324
6.618	0.036	0.324
6.618	0.036	0.324
6.618	0.036	0.324
6.618	0.036	0.324
6.618	0.036	0.325
6.618	0.036	0.325
6.618	0.036	0.325
6.618	0.036	0.325
6.619	0.038	0.325
6.619	0.038	0.325
6.619	0.038	0.325
6.619	0.038	0.325
6.619	0.036	0.326
6.619	0.036	0.326
6.619	0.036	0.326
6.619	0.036	0.326
6.619	0.036	0.326
6.619	0.036	0.326
6.620	0.038	0.326
6.620	0.038	0.326
6.620	0.036	0.326
6.620	0.036	0.326
6.620	0.036	0.326
6.620	0.036	0.326
6.620	0.036	0.327
6.620	0.036	0.327
6.620	0.034	0.326
6.620	0.034	0.326
6.621	0.034	0.326
6.621	0.034	0.326
6.621	0.036	0.327
6.621	0.036	0.327
6.621	0.036	0.328
6.621	0.036	0.328
6.621	0.034	0.327
6.621	0.034	0.327
6.621	0.040	0.328
6.621	0.040	0.328
6.622	0.036	0.328
6.622	0.036	0.328
6.622	0.034	0.328
6.622	0.034	0.328
6.622	0.036	0.328
6.622	0.036	0.328
6.622	0.034	0.328
6.622	0.034	0.328
6.622	0.036	0.328
6.622	0.036	0.328
6.623	0.036	0.328
6.623	0.036	0.328
6.623	0.036	0.329
6.623	0.036	0.329
6.623	0.036	0.329
6.623	0.036	0.329
6.623	0.036	0.328
6.623	0.036	0.328
6.623	0.036	0.329
6.623	0.036	0.329
6.624	0.036	0.329
6.624	0.036	0.329
6.624	0.034	0.328
6.624	0.034	0.328
6.624	0.036	0.330
6.624	0.036	0.330
6.624	0.036	0.329
6.624	0.036	0.329
6.624	0.036	0.330
6.624	0.036	0.330
6.625	0.036	0.330
6.625	0.036	0.330
6.625	0.034	0.330
6.625	0.034	0.330
6.625	0.034	0.330
6.625	0.034	0.330
6.625	0.034	0.331
6.625	0.034	0.331
6.625	0.036	0.331
6.625	0.036	0.331
6.626	0.038	0.331
6.626	0.038	0.331
6.626	0.034	0.331
6.626	0.034	0.331
6.626	0.036	0.332
6.626	0.036	0.332
6.626	0.036	0.332
6.626	0.036	0.332
6.626	0.034	0.332
6.626	0.034	0.332
6.627	0.038	0.332
6.627	0.038	0.332
6.627	0.036	0.332
6.627	0.036	0.332
6.627	0.036	0.333
6.627	0.036	0.333
6.627	0.036	0.333
6.627	0.036	0.333
6.627	0.036	0.333
6.627	0.036	0.333
6.628	0.034	0.333
6.628	0.034	0.333
6.628	0.036	0.333
6.628	0.036	0.333
6.628	0.038	0.332
6.628	0.038	0.332
6.628	0.038	0.333
6.628	0.038	0.333
6.628	0.038	0.334
6.628	0.038	0.334
6.629	0.038	0.334
6.629	0.038	0.334
6.629	0.038	0.334
6.629	0.038	0.334
6.629	0.038	0.334
6.629	0.038	0.334
6.629	0.036	0.335
6.629	0.036	0.335
6.629	0.036	0.335
6.629	0.036	0.335
6.630	0.036	0.336
6.630	0.036	0.336
6.630	0.034	0.336
6.630	0.034	0.336
6.630	0.036	0.336
6.630	0.036	0.336
6.630	0.036	0.336
6.630	0.036	0.336
6.630	0.038	0.335
6.630	0.038	0.335
6.631	0.034	0.336
6.631	0.034	0.336
6.631	0.036	0.336
6.631	0.036	0.336
6.631	0.036	0.336
6.631	0.036	0.336
6.631	0.034	0.336
6.631	0.034	0.336
6.631	0.036	0.336
6.631	0.036	0.336
6.632	0.038	0.337
6.632	0.038	0.337
6.632	0.038	0.337
6.632	0.038	0.337
6.632	0.034	0.338
6.632	0.034	0.338
6.632	0.036	0.337
6.632	0.036	0.337
6.632	0.036	0.338
6.632	0.036	0.338
6.633	0.036	0.338
6.633	0.036	0.338
6.633	0.034	0.338
6.633	0.034	0.338
6.633	0.036	0.338
6.633	0.036	0.338
6.633	0.036	0.338
6.633	0.036	0.338
6.633	0.034	0.338
6.633	0.034	0.338
6.634	0.034	0.339
6.634	0.034	0.339
6.634	0.034	0.338
6.634	0.034	0.338
6.634	0.034	0.339
6.634	0.034	0.339
6.634	0.036	0.339
6.634	0.036	0.339
6.634	0.036	0.339
6.634	0.036	0.339
6.635	0.034	0.339
6.635	0.034	0.339
6.635	0.036	0.339
6.635	0.036	0.339
6.635	0.032	0.339
6.635	0.032	0.339
6.635	0.034	0.339
6.635	0.034	0.339
6.635	0.036	0.340
6.635	0.036	0.340
6.636	0.036	0.339
6.636	0.036	0.339
6.636	0.034	0.340
6.636	0.034	0.340
6.636	0.034	0.340
6.636	0.034	0.340
6.636	0.036	0.340
6.636	0.036	0.340
6.636	0.034	0.340
6.636	0.034	0.340
6.637	0.038	0.340
6.637	0.038	0.340
6.637	0.036	0.340
6.637	0.036	0.340
6.637	0.034	0.340
6.637	0.034	0.340
6.637	0.034	0.340
6.637	0.034	0.340
6.637	0.036	0.341
6.637	0.036	0.341
6.638	0.034	0.341
6.638	0.034	0.341
6.638	0.034	0.341
6.638	0.034	0.341
6.638	0.036	0.341
6.638	0.036	0.341
6.638	0.034	0.342
6.638	0.034	0.342
6.638	0.036	0.342
6.638	0.036	0.342
6.639	0.036	0.342
6.639	0.036	0.342
6.639	0.036	0.343
6.639	0.036	0.343
6.639	0.036	0.342
