Memory Length,4000,
Trigger Level,2.56900e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,2.00000e-02,
Vertical Position,-2.78400e-01,
Horizontal Units,S,
Horizontal Scale,2.50000e-02,
Horizontal Position,6.7970000e+00,
Horizontal Mode,Main,
Sampling Period,1.00000e-04,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
6.597000e+0,3.08e-1,
6.597100e+0,3.08e-1,
6.597200e+0,3.08e-1,
6.597300e+0,3.08e-1,
6.597400e+0,3.08e-1,
6.597500e+0,3.08e-1,
6.597600e+0,3.08e-1,
6.597700e+0,3.09e-1,
6.597800e+0,3.09e-1,
6.597900e+0,3.08e-1,
6.598000e+0,3.08e-1,
6.598100e+0,3.09e-1,
6.598200e+0,3.09e-1,
6.598300e+0,3.09e-1,
6.598400e+0,3.09e-1,
6.598500e+0,3.10e-1,
6.598600e+0,3.10e-1,
6.598700e+0,3.10e-1,
6.598800e+0,3.10e-1,
6.598900e+0,3.09e-1,
6.599000e+0,3.09e-1,
6.599100e+0,3.09e-1,
6.599200e+0,3.09e-1,
6.599300e+0,3.10e-1,
6.599400e+0,3.10e-1,
6.599500e+0,3.10e-1,
6.599600e+0,3.10e-1,
6.599700e+0,3.10e-1,
6.599800e+0,3.10e-1,
6.599900e+0,3.10e-1,
6.600000e+0,3.10e-1,
6.600100e+0,3.09e-1,
6.600200e+0,3.09e-1,
6.600300e+0,3.11e-1,
6.600400e+0,3.11e-1,
6.600500e+0,3.11e-1,
6.600600e+0,3.11e-1,
6.600700e+0,3.10e-1,
6.600800e+0,3.10e-1,
6.600900e+0,3.10e-1,
6.601000e+0,3.10e-1,
6.601100e+0,3.11e-1,
6.601200e+0,3.11e-1,
6.601300e+0,3.11e-1,
6.601400e+0,3.11e-1,
6.601500e+0,3.11e-1,
6.601600e+0,3.11e-1,
6.601700e+0,3.11e-1,
6.601800e+0,3.11e-1,
6.601900e+0,3.11e-1,
6.602000e+0,3.11e-1,
6.602100e+0,3.11e-1,
6.602200e+0,3.11e-1,
6.602300e+0,3.11e-1,
6.602400e+0,3.11e-1,
6.602500e+0,3.12e-1,
6.602600e+0,3.12e-1,
6.602700e+0,3.12e-1,
6.602800e+0,3.12e-1,
6.602900e+0,3.12e-1,
6.603000e+0,3.12e-1,
6.603100e+0,3.12e-1,
6.603200e+0,3.12e-1,
6.603300e+0,3.12e-1,
6.603400e+0,3.12e-1,
6.603500e+0,3.12e-1,
6.603600e+0,3.12e-1,
6.603700e+0,3.12e-1,
6.603800e+0,3.12e-1,
6.603900e+0,3.12e-1,
6.604000e+0,3.12e-1,
6.604100e+0,3.12e-1,
6.604200e+0,3.12e-1,
6.604300e+0,3.13e-1,
6.604400e+0,3.13e-1,
6.604500e+0,3.13e-1,
6.604600e+0,3.13e-1,
6.604700e+0,3.13e-1,
6.604800e+0,3.13e-1,
6.604900e+0,3.13e-1,
6.605000e+0,3.13e-1,
6.605100e+0,3.13e-1,
6.605200e+0,3.13e-1,
6.605300e+0,3.13e-1,
6.605400e+0,3.13e-1,
6.605500e+0,3.13e-1,
6.605600e+0,3.13e-1,
6.605700e+0,3.13e-1,
6.605800e+0,3.13e-1,
6.605900e+0,3.14e-1,
6.606000e+0,3.14e-1,
6.606100e+0,3.14e-1,
6.606200e+0,3.14e-1,
6.606300e+0,3.14e-1,
6.606400e+0,3.14e-1,
6.606500e+0,3.15e-1,
6.606600e+0,3.15e-1,
6.606700e+0,3.15e-1,
6.606800e+0,3.15e-1,
6.606900e+0,3.16e-1,
6.607000e+0,3.16e-1,
6.607100e+0,3.15e-1,
6.607200e+0,3.15e-1,
6.607300e+0,3.15e-1,
6.607400e+0,3.15e-1,
6.607500e+0,3.15e-1,
6.607600e+0,3.15e-1,
6.607700e+0,3.16e-1,
6.607800e+0,3.16e-1,
6.607900e+0,3.16e-1,
6.608000e+0,3.16e-1,
6.608100e+0,3.16e-1,
6.608200e+0,3.16e-1,
6.608300e+0,3.16e-1,
6.608400e+0,3.16e-1,
6.608500e+0,3.16e-1,
6.608600e+0,3.16e-1,
6.608700e+0,3.16e-1,
