Memory Length,4000,
Trigger Level,2.56900e+00,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-02,
Vertical Position,6.00000e-02,
Horizontal Units,S,
Horizontal Scale,5.00000e-01,
Horizontal Position,6.1200000e+00,
Horizontal Mode,Main,
Sampling Period,4.00000e-03,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
-1.880000e+0,1.60e-2,
-1.876000e+0,1.60e-2,
-1.872000e+0,1.60e-2,
-1.868000e+0,1.40e-2,
-1.864000e+0,1.40e-2,
-1.860000e+0,1.60e-2,
-1.856000e+0,1.60e-2,
-1.852000e+0,1.60e-2,
-1.848000e+0,1.60e-2,
-1.844000e+0,1.60e-2,
-1.840000e+0,1.60e-2,
-1.836000e+0,1.40e-2,
-1.832000e+0,1.40e-2,
-1.828000e+0,1.20e-2,
-1.824000e+0,1.20e-2,
-1.820000e+0,1.40e-2,
-1.816000e+0,1.40e-2,
-1.812000e+0,1.40e-2,
-1.808000e+0,1.40e-2,
-1.804000e+0,1.40e-2,
-1.800000e+0,1.40e-2,
-1.796000e+0,1.20e-2,
-1.792000e+0,1.20e-2,
-1.788000e+0,1.40e-2,
-1.784000e+0,1.40e-2,
-1.780000e+0,1.20e-2,
-1.776000e+0,1.20e-2,
-1.772000e+0,1.20e-2,
-1.768000e+0,1.20e-2,
-1.764000e+0,1.20e-2,
-1.760000e+0,1.20e-2,
-1.756000e+0,1.20e-2,
-1.752000e+0,1.20e-2,
-1.748000e+0,1.20e-2,
-1.744000e+0,1.20e-2,
-1.740000e+0,1.20e-2,
-1.736000e+0,1.20e-2,
-1.732000e+0,1.20e-2,
-1.728000e+0,1.20e-2,
-1.724000e+0,1.00e-2,
-1.720000e+0,1.00e-2,
-1.716000e+0,1.00e-2,
-1.712000e+0,1.00e-2,
-1.708000e+0,8.00e-3,
-1.704000e+0,8.00e-3,
-1.700000e+0,1.00e-2,
-1.696000e+0,1.00e-2,
-1.692000e+0,1.00e-2,
-1.688000e+0,1.00e-2,
-1.684000e+0,1.00e-2,
-1.680000e+0,1.00e-2,
-1.676000e+0,8.00e-3,
-1.672000e+0,8.00e-3,
-1.668000e+0,1.00e-2,
-1.664000e+0,1.00e-2,
-1.660000e+0,1.00e-2,
-1.656000e+0,1.00e-2,
-1.652000e+0,8.00e-3,
-1.648000e+0,8.00e-3,
-1.644000e+0,8.00e-3,
-1.640000e+0,8.00e-3,
-1.636000e+0,6.00e-3,
-1.632000e+0,6.00e-3,
-1.628000e+0,1.00e-2,
-1.624000e+0,1.00e-2,
-1.620000e+0,8.00e-3,
-1.616000e+0,8.00e-3,
-1.612000e+0,6.00e-3,
-1.608000e+0,6.00e-3,
-1.604000e+0,4.00e-3,
-1.600000e+0,4.00e-3,
-1.596000e+0,6.00e-3,
-1.592000e+0,6.00e-3,
-1.588000e+0,8.00e-3,
-1.584000e+0,8.00e-3,
-1.580000e+0,8.00e-3,
-1.576000e+0,8.00e-3,
-1.572000e+0,4.00e-3,
-1.568000e+0,4.00e-3,
-1.564000e+0,6.00e-3,
-1.560000e+0,6.00e-3,
-1.556000e+0,4.00e-3,
-1.552000e+0,4.00e-3,
-1.548000e+0,4.00e-3,
-1.544000e+0,4.00e-3,
-1.540000e+0,4.00e-3,
-1.536000e+0,4.00e-3,
-1.532000e+0,4.00e-3,
-1.528000e+0,4.00e-3,
-1.524000e+0,4.00e-3,
-1.520000e+0,4.00e-3,
-1.516000e+0,2.00e-3,
-1.512000e+0,2.00e-3,
-1.508000e+0,4.00e-3,
-1.504000e+0,4.00e-3,
-1.500000e+0,4.00e-3,
-1.496000e+0,4.00e-3,
-1.492000e+0,2.00e-3,
-1.488000e+0,2.00e-3,
-1.484000e+0,4.00e-3,
-1.480000e+0,4.00e-3,
-1.476000e+0,2.00e-3,
-1.472000e+0,2.00e-3,
-1.468000e+0,4.00e-3,
-1.464000e+0,4.00e-3,
-1.460000e+0,2.00e-3,
-1.456000e+0,2.00e-3,
-1.452000e+0,2.00e-3,
-1.448000e+0,2.00e-3,
-1.444000e+0,2.00e-3,
-1.440000e+0,2.00e-3,
